B01001_001E,B01001B_001E,B01001_003E,B01001_004E,B01001_027E,B01001_028E,B01001B_003E,B01001B_004E,B01001B_018E,B01001B_019E,B01001_001M,B01001B_001M,B01001_003M,B01001_004M,B01001_027M,B01001_028M,B01001B_003M,B01001B_004M,B01001B_018M,B01001B_019M,state,zip code tabulation area
713.0,0.0,55.0,0.0,57.0,54.0,0.0,0.0,0.0,0.0,428.0,10.0,86.0,10.0,88.0,84.0,10.0,10.0,10.0,10.0,42,15676
724.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,185.0,10.0,10.0,10.0,10.0,24.0,10.0,10.0,10.0,10.0,42,15678
1234.0,0.0,15.0,51.0,34.0,33.0,0.0,0.0,0.0,0.0,201.0,10.0,13.0,33.0,27.0,25.0,10.0,10.0,10.0,10.0,42,15687
236.0,1.0,0.0,13.0,4.0,13.0,0.0,0.0,0.0,0.0,129.0,3.0,10.0,19.0,6.0,19.0,10.0,10.0,10.0,10.0,42,15710
346.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,10.0,73.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,15713
101.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,78.0,10.0,10.0,16.0,16.0,10.0,10.0,10.0,10.0,10.0,42,15730
159.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,72.0,10.0,10.0,7.0,8.0,10.0,10.0,10.0,10.0,10.0,42,15733
1649.0,0.0,59.0,31.0,57.0,27.0,0.0,0.0,0.0,0.0,202.0,10.0,35.0,25.0,38.0,18.0,10.0,10.0,10.0,10.0,42,15765
31482.0,2344.0,783.0,611.0,936.0,716.0,61.0,27.0,114.0,44.0,676.0,311.0,158.0,144.0,195.0,174.0,39.0,31.0,55.0,38.0,42,15401
1223.0,0.0,50.0,21.0,51.0,2.0,0.0,0.0,0.0,0.0,439.0,10.0,58.0,28.0,55.0,13.0,10.0,10.0,10.0,10.0,42,15410
465.0,0.0,7.0,9.0,13.0,7.0,0.0,0.0,0.0,0.0,99.0,10.0,6.0,10.0,12.0,7.0,10.0,10.0,10.0,10.0,42,15412
593.0,25.0,15.0,0.0,16.0,30.0,0.0,0.0,0.0,0.0,220.0,30.0,23.0,10.0,23.0,44.0,10.0,10.0,10.0,10.0,42,15413
8159.0,452.0,203.0,175.0,234.0,232.0,19.0,0.0,3.0,6.0,656.0,151.0,91.0,65.0,112.0,88.0,26.0,15.0,5.0,9.0,42,15417
328.0,22.0,49.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,231.0,26.0,75.0,17.0,10.0,10.0,10.0,10.0,10.0,10.0,42,15420
2308.0,5.0,48.0,54.0,28.0,88.0,0.0,0.0,0.0,0.0,218.0,7.0,31.0,31.0,21.0,40.0,10.0,10.0,10.0,10.0,42,15618
27736.0,1958.0,617.0,753.0,705.0,920.0,42.0,79.0,29.0,33.0,492.0,283.0,146.0,159.0,154.0,189.0,39.0,67.0,49.0,37.0,42,15010
16440.0,280.0,447.0,434.0,422.0,362.0,0.0,0.0,0.0,0.0,757.0,113.0,145.0,118.0,148.0,149.0,16.0,16.0,16.0,16.0,42,15017
224.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,129.0,10.0,10.0,16.0,16.0,10.0,10.0,10.0,10.0,10.0,42,15020
16265.0,2608.0,406.0,309.0,426.0,480.0,156.0,70.0,97.0,151.0,270.0,388.0,130.0,115.0,136.0,154.0,107.0,65.0,77.0,107.0,42,15025
4762.0,627.0,164.0,211.0,107.0,183.0,0.0,96.0,38.0,63.0,94.0,245.0,83.0,82.0,68.0,80.0,10.0,75.0,53.0,62.0,42,15033
10348.0,258.0,310.0,241.0,268.0,330.0,76.0,7.0,0.0,7.0,839.0,176.0,131.0,103.0,102.0,119.0,114.0,11.0,16.0,11.0,42,15071
12080.0,7131.0,564.0,489.0,391.0,574.0,375.0,274.0,245.0,442.0,673.0,631.0,155.0,132.0,143.0,152.0,138.0,105.0,105.0,136.0,42,17103
25480.0,9003.0,734.0,798.0,649.0,987.0,327.0,342.0,235.0,494.0,800.0,848.0,187.0,182.0,177.0,201.0,142.0,120.0,98.0,185.0,42,17110
32603.0,6979.0,1055.0,770.0,929.0,897.0,211.0,226.0,327.0,230.0,1083.0,858.0,254.0,188.0,213.0,274.0,126.0,137.0,152.0,134.0,42,17111
10727.0,3538.0,462.0,320.0,456.0,503.0,115.0,109.0,244.0,198.0,527.0,658.0,157.0,128.0,234.0,170.0,78.0,90.0,219.0,139.0,42,17113
3690.0,19.0,70.0,93.0,74.0,103.0,0.0,0.0,0.0,0.0,552.0,29.0,61.0,81.0,61.0,84.0,10.0,10.0,10.0,10.0,42,17252
283.0,0.0,2.0,15.0,14.0,15.0,0.0,0.0,0.0,0.0,72.0,10.0,3.0,11.0,13.0,9.0,10.0,10.0,10.0,10.0,42,17253
4315.0,20.0,97.0,183.0,114.0,146.0,0.0,0.0,0.0,0.0,295.0,20.0,42.0,43.0,48.0,43.0,10.0,10.0,10.0,10.0,42,17301
2085.0,226.0,175.0,62.0,147.0,84.0,34.0,41.0,74.0,0.0,502.0,318.0,134.0,68.0,128.0,117.0,52.0,64.0,114.0,10.0,42,17309
2348.0,0.0,37.0,89.0,107.0,19.0,0.0,0.0,0.0,0.0,202.0,10.0,19.0,43.0,44.0,15.0,10.0,10.0,10.0,10.0,42,17321
2453.0,0.0,84.0,65.0,48.0,27.0,0.0,0.0,0.0,0.0,256.0,10.0,50.0,54.0,34.0,26.0,10.0,10.0,10.0,10.0,42,17329
806.0,0.0,9.0,11.0,0.0,20.0,0.0,0.0,0.0,0.0,205.0,10.0,9.0,10.0,10.0,21.0,10.0,10.0,10.0,10.0,42,17064
4180.0,91.0,138.0,104.0,152.0,131.0,0.0,0.0,0.0,0.0,326.0,67.0,45.0,39.0,51.0,52.0,10.0,10.0,10.0,10.0,42,17068
94.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,10.0,10.0,2.0,3.0,10.0,10.0,10.0,10.0,10.0,42,17075
7147.0,31.0,258.0,434.0,341.0,175.0,0.0,0.0,0.0,0.0,698.0,43.0,119.0,164.0,138.0,82.0,15.0,15.0,15.0,15.0,42,17519
2655.0,82.0,179.0,82.0,106.0,151.0,25.0,0.0,0.0,0.0,481.0,88.0,95.0,66.0,66.0,95.0,41.0,10.0,10.0,10.0,42,17535
7431.0,44.0,308.0,403.0,354.0,371.0,0.0,44.0,0.0,0.0,632.0,65.0,114.0,141.0,120.0,116.0,15.0,65.0,15.0,15.0,42,17555
4080.0,21.0,209.0,246.0,185.0,139.0,0.0,0.0,0.0,0.0,523.0,33.0,157.0,112.0,89.0,41.0,10.0,10.0,10.0,10.0,42,17563
4893.0,0.0,274.0,129.0,380.0,355.0,0.0,0.0,0.0,0.0,841.0,10.0,128.0,67.0,217.0,144.0,10.0,10.0,10.0,10.0,42,17572
6302.0,25.0,273.0,292.0,248.0,164.0,0.0,0.0,0.0,0.0,317.0,40.0,96.0,80.0,103.0,70.0,15.0,15.0,15.0,15.0,42,17579
2273.0,14.0,85.0,71.0,54.0,77.0,0.0,0.0,0.0,0.0,328.0,23.0,57.0,54.0,39.0,49.0,10.0,10.0,10.0,10.0,42,17582
7082.0,61.0,191.0,216.0,208.0,161.0,0.0,0.0,0.0,0.0,260.0,52.0,48.0,53.0,58.0,38.0,15.0,15.0,15.0,15.0,42,17751
2577.0,7.0,86.0,92.0,62.0,87.0,0.0,3.0,0.0,4.0,195.0,10.0,37.0,33.0,28.0,24.0,10.0,4.0,10.0,6.0,42,17772
5242.0,274.0,196.0,179.0,111.0,161.0,42.0,5.0,20.0,5.0,247.0,65.0,46.0,52.0,39.0,49.0,42.0,8.0,23.0,7.0,42,17233
247.0,0.0,9.0,2.0,18.0,25.0,0.0,0.0,0.0,0.0,64.0,10.0,9.0,3.0,13.0,13.0,10.0,10.0,10.0,10.0,42,17239
432.0,0.0,21.0,13.0,18.0,21.0,0.0,0.0,0.0,0.0,92.0,10.0,15.0,11.0,15.0,12.0,10.0,10.0,10.0,10.0,42,17249
1865.0,663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,223.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,17101
785.0,0.0,13.0,24.0,37.0,31.0,0.0,0.0,0.0,0.0,165.0,10.0,12.0,16.0,24.0,19.0,10.0,10.0,10.0,10.0,42,17212
399.0,0.0,13.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,98.0,10.0,15.0,6.0,7.0,10.0,10.0,10.0,10.0,10.0,42,17220
1993.0,130.0,30.0,43.0,18.0,37.0,0.0,3.0,6.0,0.0,238.0,91.0,30.0,26.0,18.0,22.0,10.0,5.0,12.0,10.0,42,17237
1106.0,0.0,14.0,23.0,4.0,34.0,0.0,0.0,0.0,0.0,163.0,10.0,13.0,16.0,4.0,26.0,10.0,10.0,10.0,10.0,42,17260
11110.0,302.0,414.0,518.0,325.0,302.0,0.0,38.0,10.0,5.0,636.0,171.0,117.0,147.0,116.0,141.0,16.0,51.0,15.0,8.0,42,17313
26000.0,740.0,679.0,693.0,661.0,549.0,26.0,5.0,0.0,51.0,633.0,292.0,195.0,161.0,257.0,139.0,29.0,8.0,19.0,42.0,42,17315
11943.0,124.0,323.0,402.0,421.0,358.0,0.0,3.0,0.0,0.0,670.0,106.0,130.0,172.0,152.0,142.0,16.0,4.0,16.0,16.0,42,17319
4206.0,34.0,115.0,105.0,59.0,75.0,0.0,0.0,0.0,0.0,531.0,31.0,69.0,78.0,55.0,41.0,10.0,10.0,10.0,10.0,42,17324
12526.0,133.0,353.0,396.0,386.0,331.0,0.0,23.0,4.0,0.0,482.0,99.0,110.0,123.0,98.0,101.0,16.0,29.0,5.0,16.0,42,17740
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,17742
18753.0,460.0,473.0,626.0,352.0,550.0,0.0,0.0,0.0,0.0,391.0,150.0,89.0,146.0,94.0,121.0,16.0,16.0,16.0,16.0,42,17745
213.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,77.0,10.0,5.0,10.0,10.0,6.0,10.0,10.0,10.0,10.0,42,17748
792.0,25.0,34.0,37.0,22.0,7.0,0.0,9.0,0.0,0.0,111.0,33.0,21.0,20.0,21.0,5.0,10.0,12.0,10.0,10.0,42,17760
15979.0,358.0,460.0,479.0,425.0,448.0,25.0,24.0,17.0,28.0,262.0,179.0,116.0,118.0,99.0,109.0,33.0,36.0,21.0,42.0,42,17801
3350.0,6.0,96.0,100.0,28.0,40.0,0.0,0.0,0.0,0.0,152.0,5.0,55.0,51.0,37.0,40.0,10.0,10.0,10.0,10.0,42,17834
10151.0,54.0,351.0,406.0,317.0,300.0,18.0,11.0,0.0,0.0,403.0,54.0,84.0,82.0,77.0,81.0,27.0,20.0,16.0,16.0,42,17844
140.0,0.0,13.0,13.0,2.0,5.0,0.0,0.0,0.0,0.0,97.0,10.0,16.0,15.0,3.0,8.0,10.0,10.0,10.0,10.0,42,17865
2537.0,29.0,58.0,42.0,80.0,68.0,0.0,0.0,12.0,5.0,323.0,38.0,36.0,22.0,60.0,25.0,10.0,10.0,17.0,8.0,42,17889
4663.0,9.0,124.0,87.0,105.0,127.0,0.0,0.0,7.0,0.0,452.0,12.0,90.0,65.0,47.0,58.0,10.0,10.0,9.0,10.0,42,17922
105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,17943
4777.0,216.0,264.0,211.0,139.0,283.0,51.0,0.0,19.0,31.0,134.0,243.0,110.0,133.0,58.0,94.0,60.0,10.0,29.0,49.0,42,17948
487.0,0.0,15.0,7.0,17.0,8.0,0.0,0.0,0.0,0.0,80.0,10.0,11.0,5.0,12.0,7.0,10.0,10.0,10.0,10.0,42,17953
1987.0,24.0,31.0,98.0,85.0,53.0,0.0,0.0,0.0,0.0,260.0,34.0,21.0,39.0,46.0,30.0,10.0,10.0,10.0,10.0,42,17009
302.0,0.0,0.0,0.0,73.0,35.0,0.0,0.0,0.0,0.0,264.0,10.0,10.0,10.0,98.0,48.0,10.0,10.0,10.0,10.0,42,17010
17568.0,930.0,348.0,404.0,250.0,305.0,7.0,25.0,17.0,49.0,1306.0,576.0,104.0,121.0,81.0,98.0,10.0,31.0,22.0,53.0,42,17033
21047.0,193.0,516.0,455.0,572.0,677.0,0.0,0.0,0.0,0.0,417.0,96.0,121.0,117.0,136.0,180.0,19.0,19.0,19.0,19.0,42,17044
230.0,0.0,4.0,6.0,7.0,1.0,0.0,0.0,0.0,0.0,65.0,10.0,4.0,9.0,6.0,3.0,10.0,10.0,10.0,10.0,42,17829
739.0,0.0,15.0,22.0,20.0,19.0,0.0,0.0,0.0,0.0,154.0,10.0,14.0,18.0,14.0,14.0,10.0,10.0,10.0,10.0,42,17832
373.0,0.0,14.0,15.0,11.0,40.0,0.0,0.0,0.0,0.0,151.0,10.0,14.0,16.0,13.0,29.0,10.0,10.0,10.0,10.0,42,17835
2043.0,25.0,85.0,32.0,46.0,81.0,0.0,0.0,0.0,0.0,254.0,40.0,40.0,17.0,19.0,42.0,10.0,10.0,10.0,10.0,42,17845
3889.0,3.0,101.0,165.0,99.0,148.0,0.0,0.0,0.0,0.0,218.0,5.0,32.0,49.0,39.0,56.0,10.0,10.0,10.0,10.0,42,16743
4141.0,53.0,64.0,187.0,70.0,149.0,0.0,0.0,0.0,0.0,292.0,24.0,30.0,64.0,30.0,58.0,10.0,10.0,10.0,10.0,42,16749
25901.0,1470.0,580.0,734.0,633.0,492.0,79.0,64.0,40.0,88.0,809.0,489.0,161.0,215.0,142.0,150.0,62.0,56.0,53.0,70.0,42,16803
92.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,50.0,10.0,10.0,9.0,10.0,5.0,10.0,10.0,10.0,10.0,42,16035
947.0,0.0,13.0,6.0,20.0,23.0,0.0,0.0,0.0,0.0,131.0,10.0,9.0,7.0,12.0,13.0,10.0,10.0,10.0,10.0,42,16040
2451.0,4.0,26.0,83.0,58.0,42.0,0.0,0.0,0.0,0.0,267.0,6.0,18.0,49.0,57.0,30.0,10.0,10.0,10.0,10.0,42,16061
285.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,71.0,10.0,3.0,10.0,10.0,11.0,10.0,10.0,10.0,10.0,42,16110
639.0,0.0,17.0,32.0,2.0,23.0,0.0,0.0,0.0,0.0,127.0,10.0,16.0,25.0,3.0,17.0,10.0,10.0,10.0,10.0,42,16114
553.0,0.0,12.0,32.0,20.0,18.0,0.0,0.0,0.0,0.0,168.0,10.0,19.0,47.0,22.0,27.0,10.0,10.0,10.0,10.0,42,16840
319.0,0.0,7.0,3.0,12.0,5.0,0.0,0.0,0.0,0.0,90.0,10.0,11.0,5.0,12.0,7.0,10.0,10.0,10.0,10.0,42,16849
340.0,0.0,10.0,8.0,5.0,8.0,0.0,0.0,0.0,0.0,99.0,10.0,13.0,11.0,8.0,11.0,10.0,10.0,10.0,10.0,42,16852
310.0,0.0,20.0,7.0,8.0,10.0,0.0,0.0,0.0,0.0,74.0,10.0,13.0,7.0,9.0,10.0,10.0,10.0,10.0,10.0,42,16876
432.0,0.0,6.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,172.0,10.0,8.0,10.0,10.0,30.0,10.0,10.0,10.0,10.0,42,16879
454.0,0.0,8.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,89.0,10.0,9.0,11.0,7.0,9.0,10.0,10.0,10.0,10.0,42,16921
1893.0,4.0,42.0,36.0,70.0,51.0,0.0,0.0,0.0,0.0,120.0,6.0,18.0,13.0,23.0,20.0,10.0,10.0,10.0,10.0,42,16922
6783.0,55.0,167.0,223.0,140.0,135.0,0.0,0.0,0.0,0.0,330.0,38.0,61.0,73.0,57.0,46.0,15.0,15.0,15.0,15.0,42,16933
208.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,67.0,10.0,11.0,12.0,10.0,10.0,10.0,10.0,10.0,10.0,42,16937
3624.0,0.0,88.0,172.0,93.0,169.0,0.0,0.0,0.0,0.0,156.0,10.0,67.0,133.0,68.0,170.0,10.0,10.0,10.0,10.0,42,17344
7829.0,127.0,168.0,127.0,182.0,220.0,0.0,0.0,0.0,0.0,612.0,101.0,97.0,84.0,114.0,92.0,15.0,15.0,15.0,15.0,42,17345
1252.0,0.0,52.0,29.0,37.0,13.0,0.0,0.0,0.0,0.0,219.0,10.0,26.0,18.0,32.0,12.0,10.0,10.0,10.0,10.0,42,17352
4943.0,60.0,366.0,175.0,253.0,204.0,14.0,5.0,0.0,0.0,262.0,65.0,121.0,62.0,87.0,48.0,23.0,10.0,10.0,10.0,42,17004
256.0,0.0,11.0,8.0,8.0,9.0,0.0,0.0,0.0,0.0,62.0,10.0,9.0,8.0,11.0,9.0,10.0,10.0,10.0,10.0,42,17080
4423.0,0.0,157.0,167.0,99.0,63.0,0.0,0.0,0.0,0.0,158.0,10.0,85.0,68.0,62.0,42.0,10.0,10.0,10.0,10.0,42,17084
6835.0,143.0,154.0,157.0,262.0,312.0,0.0,0.0,4.0,0.0,575.0,65.0,80.0,74.0,115.0,131.0,15.0,15.0,6.0,15.0,42,17360
6511.0,356.0,222.0,232.0,288.0,213.0,0.0,0.0,0.0,0.0,328.0,143.0,104.0,153.0,127.0,109.0,15.0,15.0,15.0,15.0,42,17361
5332.0,156.0,122.0,247.0,198.0,119.0,0.0,23.0,0.0,0.0,559.0,162.0,54.0,95.0,93.0,52.0,15.0,36.0,15.0,15.0,42,17366
5041.0,59.0,49.0,136.0,122.0,127.0,0.0,0.0,0.0,0.0,480.0,61.0,40.0,64.0,89.0,92.0,15.0,15.0,15.0,15.0,42,17370
21897.0,229.0,832.0,721.0,712.0,544.0,1.0,0.0,0.0,0.0,1003.0,165.0,262.0,224.0,268.0,144.0,3.0,19.0,19.0,19.0,42,17545
4546.0,35.0,201.0,176.0,204.0,276.0,0.0,0.0,0.0,0.0,538.0,30.0,67.0,75.0,88.0,105.0,10.0,10.0,10.0,10.0,42,17562
12567.0,176.0,620.0,568.0,470.0,614.0,0.0,0.0,5.0,0.0,608.0,137.0,138.0,110.0,92.0,131.0,16.0,16.0,7.0,16.0,42,17566
64494.0,6876.0,2458.0,2095.0,2038.0,2388.0,554.0,365.0,243.0,379.0,1599.0,916.0,414.0,354.0,267.0,355.0,259.0,131.0,169.0,141.0,42,17603
6378.0,48.0,153.0,179.0,79.0,177.0,6.0,24.0,0.0,5.0,285.0,51.0,55.0,64.0,37.0,77.0,9.0,36.0,15.0,9.0,42,17737
890.0,90.0,41.0,26.0,15.0,9.0,23.0,0.0,15.0,0.0,239.0,111.0,42.0,30.0,22.0,14.0,32.0,10.0,22.0,10.0,42,17016
18392.0,220.0,590.0,513.0,460.0,497.0,0.0,0.0,0.0,0.0,394.0,113.0,169.0,139.0,132.0,118.0,16.0,16.0,16.0,16.0,42,17019
2056.0,0.0,36.0,61.0,80.0,33.0,0.0,0.0,0.0,0.0,268.0,10.0,20.0,28.0,40.0,17.0,10.0,10.0,10.0,10.0,42,17024
2196.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.0,67.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,17027
2667.0,515.0,129.0,141.0,101.0,142.0,28.0,60.0,32.0,40.0,232.0,210.0,62.0,65.0,61.0,59.0,36.0,51.0,36.0,37.0,42,17034
248.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,151.0,10.0,10.0,16.0,10.0,16.0,10.0,10.0,10.0,10.0,42,17041
2409.0,9.0,70.0,48.0,107.0,65.0,0.0,0.0,0.0,0.0,270.0,11.0,31.0,20.0,55.0,25.0,10.0,10.0,10.0,10.0,42,17086
1037.0,110.0,13.0,85.0,60.0,65.0,0.0,0.0,20.0,32.0,279.0,153.0,21.0,58.0,51.0,65.0,10.0,10.0,27.0,45.0,42,17088
23530.0,5850.0,693.0,503.0,928.0,510.0,286.0,222.0,375.0,166.0,1006.0,725.0,186.0,185.0,240.0,149.0,153.0,146.0,192.0,68.0,42,17109
25835.0,2648.0,811.0,734.0,845.0,770.0,163.0,46.0,20.0,129.0,689.0,439.0,258.0,165.0,205.0,181.0,126.0,50.0,34.0,89.0,42,17201
931.0,7.0,28.0,24.0,23.0,29.0,0.0,0.0,0.0,0.0,130.0,9.0,25.0,19.0,17.0,17.0,10.0,10.0,10.0,10.0,42,17021
8779.0,32.0,335.0,308.0,177.0,309.0,0.0,0.0,0.0,15.0,573.0,38.0,119.0,107.0,67.0,116.0,15.0,15.0,15.0,22.0,42,17038
3404.0,27.0,140.0,187.0,90.0,148.0,0.0,0.0,0.0,0.0,276.0,28.0,107.0,91.0,64.0,72.0,10.0,10.0,10.0,10.0,42,17049
22857.0,1478.0,753.0,725.0,561.0,550.0,107.0,25.0,4.0,76.0,568.0,514.0,206.0,131.0,192.0,165.0,79.0,33.0,9.0,76.0,42,17057
1832.0,25.0,38.0,85.0,94.0,19.0,0.0,0.0,0.0,0.0,228.0,36.0,29.0,42.0,38.0,14.0,10.0,10.0,10.0,10.0,42,17058
1174.0,5.0,54.0,22.0,19.0,65.0,0.0,0.0,0.0,0.0,156.0,7.0,26.0,17.0,11.0,34.0,10.0,10.0,10.0,10.0,42,17060
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,17076
372.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,213.0,10.0,10.0,10.0,36.0,10.0,10.0,10.0,10.0,10.0,42,17081
2313.0,86.0,138.0,22.0,88.0,51.0,0.0,0.0,0.0,0.0,413.0,78.0,91.0,34.0,64.0,49.0,10.0,10.0,10.0,10.0,42,15458
639.0,0.0,1.0,9.0,9.0,14.0,0.0,0.0,0.0,0.0,97.0,10.0,2.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,42,15411
2734.0,11.0,68.0,77.0,84.0,88.0,0.0,0.0,0.0,0.0,217.0,25.0,41.0,55.0,61.0,80.0,10.0,10.0,10.0,10.0,42,15437
92.0,2.0,0.0,29.0,0.0,15.0,0.0,0.0,0.0,0.0,121.0,4.0,10.0,46.0,10.0,24.0,10.0,10.0,10.0,10.0,42,15447
1630.0,11.0,29.0,30.0,32.0,37.0,0.0,0.0,0.0,0.0,191.0,14.0,24.0,21.0,28.0,20.0,10.0,10.0,10.0,10.0,42,15459
4266.0,132.0,131.0,182.0,142.0,108.0,0.0,9.0,10.0,0.0,278.0,118.0,52.0,72.0,62.0,54.0,10.0,15.0,16.0,10.0,42,15461
1669.0,0.0,29.0,82.0,6.0,42.0,0.0,0.0,0.0,0.0,314.0,10.0,33.0,58.0,6.0,43.0,10.0,10.0,10.0,10.0,42,15464
112.0,0.0,9.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,64.0,10.0,13.0,10.0,16.0,10.0,10.0,10.0,10.0,10.0,42,15532
2171.0,9.0,26.0,65.0,56.0,85.0,0.0,0.0,0.0,0.0,182.0,11.0,15.0,27.0,28.0,39.0,10.0,10.0,10.0,10.0,42,15535
128.0,0.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,10.0,19.0,19.0,10.0,10.0,10.0,10.0,10.0,10.0,42,15544
2588.0,0.0,37.0,40.0,65.0,50.0,0.0,0.0,0.0,0.0,204.0,10.0,15.0,15.0,31.0,22.0,10.0,10.0,10.0,10.0,42,15545
184.0,0.0,1.0,8.0,17.0,5.0,0.0,0.0,0.0,0.0,55.0,10.0,3.0,7.0,16.0,7.0,10.0,10.0,10.0,10.0,42,15560
207.0,0.0,6.0,16.0,4.0,16.0,0.0,0.0,0.0,0.0,64.0,10.0,8.0,16.0,5.0,11.0,10.0,10.0,10.0,10.0,42,15562
14049.0,109.0,242.0,362.0,359.0,328.0,7.0,0.0,0.0,6.0,434.0,66.0,80.0,131.0,117.0,94.0,12.0,16.0,16.0,11.0,42,15613
2017.0,2.0,61.0,51.0,84.0,67.0,0.0,0.0,0.0,2.0,345.0,3.0,63.0,38.0,39.0,39.0,10.0,10.0,10.0,3.0,42,15639
471.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,193.0,10.0,18.0,10.0,28.0,10.0,10.0,10.0,10.0,10.0,42,15006
15420.0,197.0,354.0,243.0,363.0,403.0,0.0,5.0,0.0,5.0,465.0,112.0,135.0,84.0,119.0,144.0,16.0,9.0,16.0,8.0,42,15012
1695.0,11.0,75.0,37.0,32.0,36.0,0.0,0.0,0.0,0.0,305.0,18.0,83.0,29.0,25.0,40.0,10.0,10.0,10.0,10.0,42,15019
8672.0,85.0,243.0,194.0,169.0,200.0,0.0,0.0,0.0,0.0,444.0,52.0,73.0,76.0,70.0,71.0,15.0,15.0,15.0,15.0,42,15024
27814.0,165.0,999.0,855.0,801.0,969.0,0.0,0.0,0.0,0.0,1047.0,127.0,240.0,219.0,192.0,216.0,19.0,19.0,19.0,19.0,42,15044
2593.0,47.0,78.0,65.0,57.0,51.0,0.0,4.0,0.0,0.0,24.0,36.0,32.0,33.0,24.0,26.0,10.0,6.0,10.0,10.0,42,15046
2641.0,1.0,28.0,89.0,28.0,61.0,0.0,0.0,0.0,0.0,276.0,2.0,23.0,40.0,24.0,38.0,10.0,10.0,10.0,10.0,42,15050
369.0,1.0,14.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,77.0,3.0,14.0,11.0,3.0,10.0,10.0,10.0,10.0,10.0,42,15081
16501.0,8584.0,459.0,269.0,369.0,295.0,298.0,181.0,189.0,243.0,787.0,524.0,145.0,90.0,155.0,108.0,116.0,58.0,94.0,97.0,42,15219
7071.0,1545.0,145.0,78.0,269.0,122.0,0.0,0.0,29.0,0.0,368.0,484.0,132.0,82.0,148.0,74.0,15.0,15.0,53.0,15.0,42,15145
27879.0,3598.0,579.0,695.0,738.0,699.0,112.0,162.0,126.0,165.0,54.0,410.0,185.0,220.0,191.0,163.0,127.0,101.0,80.0,96.0,42,15146
26645.0,6760.0,893.0,488.0,689.0,431.0,354.0,193.0,192.0,234.0,970.0,766.0,214.0,140.0,188.0,181.0,141.0,105.0,94.0,176.0,42,15212
17759.0,1275.0,495.0,360.0,363.0,428.0,74.0,42.0,8.0,74.0,800.0,321.0,138.0,125.0,123.0,134.0,75.0,59.0,20.0,66.0,42,15220
17711.0,180.0,469.0,613.0,368.0,617.0,0.0,0.0,0.0,0.0,581.0,125.0,110.0,130.0,114.0,131.0,16.0,16.0,16.0,16.0,42,15228
11647.0,929.0,360.0,340.0,416.0,438.0,37.0,67.0,140.0,33.0,427.0,263.0,117.0,130.0,123.0,108.0,59.0,66.0,82.0,50.0,42,16511
29113.0,894.0,734.0,847.0,902.0,935.0,0.0,74.0,0.0,0.0,756.0,311.0,131.0,168.0,170.0,206.0,19.0,69.0,19.0,19.0,42,16602
169.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,44.0,10.0,10.0,8.0,10.0,6.0,10.0,10.0,10.0,10.0,42,16622
720.0,0.0,14.0,14.0,4.0,16.0,0.0,0.0,0.0,0.0,93.0,10.0,9.0,10.0,5.0,9.0,10.0,10.0,10.0,10.0,42,16647
182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,42,16855
